province_code,province,year,y_wang_original,irr,flood,sun,temp,spei,prec,mech,fert,drou_a,flood_a,ndvi,prec_capital,sun_capital,ndvi_summer_peak,ndvi_yearly,lst_day_growing_mean_k,lst_night_growing_mean_k,production_wan_ton,sown_qian_ha,yield_kg_per_ha,y_linear,y_butter,y_zscore,prec_nasa,sun_nasa
640000,宁夏回族自治区,2020,0.022,46.5877,0.07,3615.536967352851,10.33,-1.1087,247.94,0.549,38.1,5.2,106.23,0.3037980930472748,342.62,2525.24,0.4064717673348669,0.2438615014788038,303.71920661529333,283.0946919649153,380.49,1174.23,3240.3362203316215,12.99020484816674,19.134753997831467,0.14945276566946053,247.94,3615.536967352851
340000,安徽省,2011,0.033,60.1093,4.22,3115.035961655169,16.13,-1.1539,923.29,0.602,329.67,687.3,396.1,0.6275025263720558,396.82,2344.99,0.7713399195727171,0.5390626132828428,300.17265383833075,290.4207966952515,3313.99,9392.44,3528.3589780717252,-253.6024394203755,-0.08221551709584674,-2.083143720582483,923.29,3115.035961655169
340000,安徽省,2012,0.031,60.7436,3.11,3137.604197018305,16.25,-1.0807,964.37,0.632,333.53,616.1,290.0,0.6320844432139312,454.77,2387.43,0.7216241276290631,0.5449004110445845,300.23109831679074,290.9493913500063,3542.92,9336.3,3794.7795165108237,-75.04753591750523,90.0993600366246,-1.37234077760263,964.37,3137.604197018305
340000,安徽省,2013,0.029,72.9504,3.39,3269.1410900497062,16.81,-1.4886,929.01,0.656,338.4,1165.0,272.62,0.6292142009598052,428.88,2382.97,0.7235586097412686,0.5444542548212826,301.22284905884004,291.3507497588653,3540.86,9364.9,3780.990720669735,-176.7019666948513,-104.18941046103691,-1.4091289198435284,929.01,3269.1410900497062
340000,安徽省,2014,0.027,73.3936,2.83,3037.687598882392,16.35,0.2557,1157.36,0.67,341.4,283.3,255.23,0.6405198098792475,449.2,2214.13,0.7538004218751624,0.5640028281763035,300.1904429012974,290.8744305466907,3830.54,9500.18,4032.0709712868597,-13.487351013954594,-41.92659673257458,-0.7392534586332885,1157.36,3037.687598882392
340000,安徽省,2015,0.025,74.5568,7.2,3052.5089605198823,16.3,1.4036,1300.18,0.686,338.69,131.4,237.85,0.6340178956510388,423.41,2174.11,0.7436249596043041,0.5547364269622042,300.02303471620604,290.38288285562413,4077.23,9598.29,4247.871235397138,114.44727816009527,-14.16818528053227,-0.163504067373503,1300.18,3052.5089605198823
340000,安徽省,2016,0.023,75.1857,12.59,3021.7263806279675,16.85,1.1549,1528.73,0.781,327.01,179.5,220.47,0.6369947452120204,398.92,2038.75,0.7278158416459177,0.5550709279766258,300.0834690040086,291.5320121138665,3961.76,8790.1,4507.070454261044,285.780862087744,83.10098150335216,0.5280325861666637,1528.73,3021.7263806279675
340000,安徽省,2017,0.021,76.3155,1.8,3148.2498360942345,16.94,-0.2225,1141.98,0.723,318.72,216.9,203.08,0.6360106635758367,374.89,2095.12,0.7476149374704498,0.5495973237105524,300.746761896114,291.8278732950093,4019.71,8726.68,4606.230548158062,297.07532104853453,70.42710154506858,0.7925890913862167,1141.98,3148.2498360942345
340000,安徽省,2018,0.02,76.8941,1.7,3147.453557735138,16.66,0.0204,1429.91,0.746,311.8,537.0,185.7,0.6257488037361262,480.5,2310.65,0.7309582378982812,0.5307579202621096,300.9012024231869,291.42660452286634,4007.25,8771.11,4568.6919899533805,171.6711279076244,-24.2199213920876,0.6924372119424033,1429.91,3147.453557735138
340000,安徽省,2019,0.018,82.7165,0.27,3171.6742023706283,17.25,-0.913,750.51,0.757,298.02,857.1,168.32,0.6279957839031283,399.19,2765.83,0.7340463853355917,0.5464617137033205,301.5373940022043,291.58562371176293,4054.0,8781.96,4616.281559014162,131.39506203217752,6.470454864603198,0.81940492224631,750.51,3171.6742023706283
340000,安徽省,2020,0.017,83.2219,13.85,3012.325153113989,16.85,1.4944,1813.76,0.771,289.9,428.55,150.93,0.6332938065442812,413.33,2447.58,0.7324661250838103,0.5625303446111005,300.99918928910694,291.08737095909504,4019.22,8817.99,4557.977498273416,-14.774633644825371,-48.8255420104997,0.6638512318101217,1813.76,3012.325153113989
370000,山东省,2011,0.039,65.1795,5.27,3371.782100924307,13.31,0.3398,885.12,1.122,473.64,1294.9,567.7,0.5246790086672456,403.58,2255.64,0.7286589600282354,0.42393008609166255,300.0892545743904,287.8162446973358,4701.34,10782.86,4360.012093266536,40.34080638530395,-0.14878181785024935,-1.420871227603919,885.12,3371.782100924307
370000,山东省,2012,0.036,66.1104,3.15,3455.8024859737766,13.46,0.0004,652.52,1.143,476.26,673.3,342.4,0.5330976746420287,443.99,2349.05,0.6968566192210579,0.42499293237296626,301.1422717010258,288.83206972465894,4815.81,10862.27,4433.520801821351,43.420150531635954,44.49145233207946,-1.1476196804918606,652.52,3455.8024859737766
370000,山东省,2013,0.034,61.8093,8.09,3504.284259262135,13.83,0.3904,758.77,1.144,472.66,206.7,316.62,0.5261512128865302,381.27,2161.46,0.6933984521272081,0.4174910556647073,301.05186712342373,288.7578521931124,4883.44,11136.63,4385.024913281665,-75.50510241653228,-43.705539447792034,-1.3278918799709387,758.77,3504.284259262135
370000,山东省,2014,0.032,64.0694,0.58,3438.6015239521853,14.71,-0.9137,579.62,1.158,468.1,688.5,290.83,0.5143436334110122,444.03,2455.21,0.6790900355617506,0.42446019510499905,302.0887295702365,289.0715603224643,5038.34,11316.65,4452.1479413077195,-78.8114387989317,-38.169999640910646,-1.0783776167556038,579.62,3438.6015239521853
370000,山东省,2015,0.03,64.886,2.1,3402.547351769881,14.31,-0.3512,673.05,1.173,463.5,883.2,265.05,0.5253926167251076,440.24,2541.26,0.6910232683465228,0.4275506409937307,302.02624429338346,288.61887240478546,5153.07,11381.01,4527.779168984123,-73.6095755310107,-48.65468053531458,-0.7972360978952776,673.05,3402.547351769881
370000,山东省,2016,0.028,67.4573,0.94,3379.699045608058,14.51,0.7445,821.66,0.869,456.46,211.6,239.27,0.5383813055271761,546.78,1986.59,0.6968081995351332,0.4371751217151549,301.75783911227074,289.372630293081,5332.28,11278.61,4727.781171616006,55.96306269238903,52.81360766173293,-0.05377511593666706,821.66,3379.699045608058
370000,山东省,2017,0.026,67.8481,0.61,3469.9645702972784,14.7,-0.8624,653.75,0.913,439.96,531.0,213.48,0.5362987877516263,392.77,2344.65,0.7115074424487279,0.44901841977237616,301.8180282088825,289.57937539418486,5374.31,11107.79,4838.325175394926,96.07770206285568,70.59445983871956,0.357146537434874,653.75,3469.9645702972784
370000,山东省,2018,0.024,68.4354,0.34,3491.229388387295,14.58,0.7555,893.84,0.94,420.35,22.9,187.7,0.5222856755259001,371.72,2406.07,0.6823226674889726,0.4293312886980439,301.8295729980478,289.2641648596171,5319.51,11076.8,4802.388776541962,-10.288061198591095,-43.649140403719684,0.2235613231485154,893.84,3491.229388387295
370000,山东省,2019,0.022,67.3141,2.77,3511.747360578177,14.86,-1.0659,728.91,0.977,395.34,282.5,161.92,0.5162413956314265,377.22,2695.5,0.6621379356562376,0.42773903177274947,302.6460651729177,289.00281158130844,5357.0,10933.09,4899.804172470912,16.6979703218758,-13.128625680582445,0.5856804267683233,728.91,3511.747360578177
370000,山东省,2020,0.02,67.5975,1.58,3363.9132016109475,14.37,0.7591,1026.82,1.007,380.9,142.07,136.13,0.5467337331055542,364.19,2345.44,0.6994597203478448,0.4537141989633405,301.38450778723836,288.68007515317106,5446.81,10889.06,5002.0938446477485,48.55827809025868,29.164562911351823,0.9659185199877576,1026.82,3363.9132016109475
140000,山西省,2011,0.037,32.5728,6.52,3451.0507371680224,10.01,0.1221,559.98,0.792,114.57,476.7,240.8,0.48222361751805426,331.64,2164.14,0.6607111647005149,0.3771399491899485,298.47688071482065,283.93282327384225,1225.4,3694.41,3316.9031049612795,-185.04346766867366,0.010230509421489842,-2.367674610779644,559.98,3451.0507371680224
140000,山西省,2012,0.034,32.5533,7.07,3505.106714004129,9.73,-0.2483,523.48,0.827,118.28,403.9,261.4,0.5147259375274796,386.06,2451.54,0.6833146320797758,0.38951584236165165,298.8661573382837,283.98837299321514,1309.4,3696.23,3542.5284681959724,-9.981026320662295,53.35364418760446,-1.2739308012693547,523.48,3505.106714004129
140000,山西省,2013,0.032,34.1261,3.96,3578.101174146187,11.04,-0.0321,585.4,0.868,121.02,1001.7,270.23,0.504000400120421,406.69,2218.15,0.6867355975580612,0.3890313863452249,299.4397982462554,284.88448874124174,1362.01,3667.89,3713.333824078694,110.26140767539209,86.7607417940967,-0.4459330179102062,585.4,3578.101174146187
140000,山西省,2014,0.03,34.7525,2.46,3497.438293642358,10.81,-0.5074,485.31,0.897,119.6,721.6,279.07,0.5134413026013873,432.43,2503.34,0.6567033239913967,0.3978552380220555,299.0737691631862,284.88161497900074,1387.25,3664.57,3785.5737508084167,131.93841251843332,71.28193178172842,-0.09574201310759513,485.31,3497.438293642358
140000,山西省,2015,0.028,36.0385,0.87,3480.042199942809,11.02,-0.9139,424.53,0.928,118.55,1023.4,287.9,0.5056783671163833,376.79,2298.61,0.6293454309239828,0.3922169532534521,299.31595799435587,284.4334000051211,1314.02,3612.65,3637.2745768341797,-66.92368334248522,-126.53576502795613,-0.8146385997519395,424.53,3480.042199942809
140000,山西省,2016,0.026,36.7051,7.14,3423.966373904974,10.86,0.8215,613.31,0.486,117.07,77.0,296.73,0.5225011392196846,298.85,2068.35,0.6813949531816899,0.4048422010516797,299.34785458880964,284.9253029616874,1380.33,3591.54,3843.281712023255,88.5205299599229,45.84696484907272,0.18400368761194144,613.31,3423.966373904974
140000,山西省,2017,0.024,37.2954,1.48,3504.099594217708,11.22,-0.6684,570.46,0.385,112.0,497.3,305.57,0.5232203201063315,362.72,2115.21,0.6791046422907298,0.4084626112147058,299.4192992881619,285.06548193573815,1355.1,3577.62,3787.713619668942,-17.61048428107142,-42.502959459815884,-0.0853687630181138,570.46,3504.099594217708
140000,山西省,2018,0.022,37.4798,3.96,3462.890316902401,11.05,-0.9288,434.5,0.405,109.61,150.0,314.4,0.5331719927393521,394.01,2437.22,0.6873807808120967,0.40954759556764486,299.3402778191357,284.9233361834444,1380.4,3555.16,3882.8069622745534,26.91993643787282,14.86999444569119,0.3756066934173433,434.5,3462.890316902401
140000,山西省,2019,0.02,39.2645,2.03,3532.536865854262,11.46,-0.9817,402.28,0.431,108.41,1284.5,323.23,0.511734157596298,451.86,2710.08,0.6461007134632514,0.40345935449423703,299.8068633337246,285.1855863108277,1361.8,3524.42,3863.8981733164605,-42.551774406901586,-47.012428012507826,0.28394425541945734,402.28,3532.536865854262
140000,山西省,2020,0.019,39.2139,1.77,3485.6646067910224,10.72,0.6275,728.59,0.45,107.4,510.2,332.07,0.5313573773676844,407.17,2372.94,0.6971684816094202,0.41439964442261035,299.20192172047433,284.3831585964777,1424.27,3541.51,4021.646133993692,64.63326438366266,66.79213801279366,1.048644876750422,728.59,3485.6646067910224
440000,广东省,2011,0.027,74.0379,1.02,2906.3904208328418,21.7,-1.4097,1357.75,0.569,241.3,112.7,43.1,0.6703593196393722,452.86,2713.63,0.7196786064795507,0.6276011136786012,302.1372221353906,294.05765655723707,1275.73,4244.73,3005.444398112483,33.72195422333334,0.04724295443747906,1.7656804389034522,1357.75,2906.3904208328418
440000,广东省,2012,0.025,74.0885,1.72,2605.061263710148,21.92,0.2935,1785.8,0.588,245.38,60.55,73.1,0.6858037525699975,404.43,2587.25,0.7194119484299164,0.6390226760516274,301.6101538270144,294.2383493957533,1295.69,4248.43,3049.808988261546,93.39119442367519,77.23000714522277,2.389605407186307,1785.8,2605.061263710148
440000,广东省,2013,0.023,69.9905,3.25,2745.376612203158,21.94,1.4173,1897.19,0.614,243.91,8.4,78.12,0.6911171243310346,427.67,2571.87,0.7250852315544214,0.6538906145343886,301.4878288034229,293.9864608892805,1202.48,4178.17,2878.00639993107,-63.10674385552147,-61.279168012010814,-0.026554059515521946,1897.19,2745.376612203158
440000,广东省,2014,0.021,69.9996,2.89,2862.174637654987,22.27,0.1014,1712.34,0.623,249.6,78.05,83.13,0.6873279426206114,423.11,2382.02,0.7209760880853161,0.6483953118281233,301.97133099474337,294.68213506561386,1229.97,4225.19,2911.0406869276885,-14.767806807620218,1.766369503326132,0.43802628254016474,1712.34,2862.174637654987
440000,广东省,2015,0.02,70.0103,3.9,2816.1518682725136,22.65,-0.0037,1871.5,0.643,256.46,147.7,88.15,0.689834676373524,406.43,2350.02,0.7315939038135556,0.6553189232969144,301.882950694277,294.4170491661127,1211.66,4194.55,2888.6531332324084,-21.850710451621126,3.7600232882900855,0.12317712733945015,1871.5,2816.1518682725136
440000,广东省,2016,0.018,70.0281,1.75,2695.03221840498,22.29,1.8444,2197.7,0.572,261.02,73.85,93.17,0.6987318550459777,500.43,2212.99,0.7398338035107965,0.6688213972907149,301.77237203321596,294.989636414566,1204.22,4181.56,2879.834320205856,-15.364873426894519,15.087752938287394,-0.0008469562686001429,2197.7,2695.03221840498
440000,广东省,2017,0.017,70.1427,2.0,2751.375611880256,22.4,0.147,1556.03,0.57,258.3,36.93,98.18,0.7091892342201861,311.49,2508.98,0.7303125045491262,0.67935350721491,301.66600083329206,294.41155797496333,1208.56,4227.51,2858.798678181719,-21.095865399752256,10.213922815067235,-0.2966833933600042,1556.03,2751.375611880256
440000,广东省,2018,0.016,70.1664,1.97,2680.9047838960496,22.3,0.3995,1817.21,0.568,231.32,18.46,103.2,0.6985590941673278,418.43,2418.29,0.7302937980368142,0.6709066245443839,301.5716415468672,294.4240723291246,1193.49,4279.36,2788.9450758992,-75.6448176309882,-50.10012162952535,-1.2790751260938291,1817.21,2680.9047838960496
440000,广东省,2019,0.015,93.2387,1.92,2851.244597534724,23.1,1.047,1894.04,0.564,225.79,9.23,108.22,0.6958474085230668,352.01,2674.39,0.7352981963314313,0.6689546888349751,301.40854771708075,294.65349325202794,1240.8,4357.38,2847.5827217272763,-1.7025217516329576,10.709999704399252,-0.4544198956377758,1894.04,2851.244597534724
440000,广东省,2020,0.014,93.3996,1.33,2871.220557337514,22.87,-0.3522,1570.67,0.561,219.8,11.6,113.23,0.7070517249659536,450.24,2389.38,0.7457652254763163,0.6746410091587961,301.6957475598301,294.4266865417153,1267.56,4451.81,2847.2913264492418,13.310733021611668,10.122147365153069,-0.45851795647851856,1570.67,2871.220557337514
450000,广西壮族自治区,2011,0.031,34.5591,2.72,2713.279854309279,20.8,-1.6769,1210.98,0.514,242.71,406.6,160.6,0.715876821472806,390.12,2231.0,0.7540802074768587,0.6497793189236322,301.20487212844967,293.38077580205163,1382.26,5899.88,2342.8612107364897,-73.51607675477135,0.04922921188790497,0.40672904911663554,1210.98,2713.279854309279
450000,广西壮族自治区,2012,0.029,34.8314,2.48,2485.93521090159,21.27,-0.1052,1525.16,0.529,249.04,77.1,149.9,0.7237877907012333,354.13,2194.25,0.7652941983912788,0.6237569853315631,301.1085845163924,293.6108301470791,1426.33,6036.16,2362.975799183587,-35.72496862493426,-11.434487802291642,0.6581249572793398,1525.16,2485.93521090159
450000,广西壮族自治区,2013,0.027,35.8502,1.21,2713.9508774914084,21.3,0.6878,1635.47,0.557,255.7,52.1,145.32,0.7416632798463635,396.38,2385.4,0.7805936875644456,0.6816545057658269,300.95083433337976,293.4504430919737,1450.71,6076.46,2387.4262317204425,6.401983594661488,-10.378561208934116,0.9637110600594281,1635.47,2713.9508774914084
450000,广西壮族自治区,2014,0.025,36.1582,1.99,2650.390469994464,21.46,-0.1242,1586.87,0.609,258.7,15.6,140.73,0.7311256081607344,393.05,2152.85,0.7779699947280643,0.6802595175446688,300.9649357603915,293.7282554536458,1452.63,5855.03,2480.994973552655,117.64724510962151,76.82045940593889,2.1331507873706554,1586.87,2650.390469994464
450000,广西壮族自治区,2015,0.023,36.5828,3.65,2570.917885681144,21.96,0.7076,1875.36,0.626,259.86,160.0,136.15,0.7467799627852628,388.06,2312.26,0.7911338971924194,0.6976055433091742,301.0320061681322,293.5193681354355,1433.15,6078.81,2357.6160465617445,11.94483780145083,-32.00768503360223,0.5911377613225696,1875.36,2570.917885681144
450000,广西壮族自治区,2016,0.021,37.1993,1.44,2783.315860467499,21.91,0.3192,1587.13,0.591,262.14,34.6,131.57,0.7423805158342682,351.92,2002.25,0.785226344494213,0.7044781853332824,301.1348498190629,294.34635702140673,1419.03,5966.74,2378.2333401488922,50.23865107133861,19.17149688691552,0.8488165728393985,1587.13,2783.315860467499
450000,广西壮族自治区,2017,0.02,37.7372,2.9,2589.890151242936,21.65,1.0439,1746.84,0.613,263.83,20.85,126.98,0.7509334609187885,433.92,2554.93,0.7864318528907589,0.7141147725267728,300.6463301524047,293.5285220089118,1370.49,5969.88,2295.6742849102493,-14.643884484564296,-26.29406859187884,-0.18302202149032482,1746.84,2589.890151242936
450000,广西壮族自治区,2018,0.018,38.5736,0.04,2557.202211268614,21.47,0.2592,1417.28,0.628,255.05,6.9,122.4,0.7467861262832385,387.53,2461.06,0.7833730525659645,0.7077054152324121,300.7131827228551,293.5474390486278,1372.8,5972.38,2298.5811351588477,5.9394854467741425,11.633367426118639,-0.14669166056539903,1417.28,2557.202211268614
450000,广西壮族自治区,2019,0.017,38.0009,0.53,2587.1782612457323,22.11,-0.2057,1620.54,0.641,252.04,26.3,117.82,0.7450420276094641,392.12,2629.04,0.7777779912666651,0.6973312290379517,301.14273161957055,293.9687724763411,1332.0,5989.21,2223.999492420536,-50.96563760879735,-35.59806303143887,-1.0788270536298357,1620.54,2587.1782612457323
450000,广西壮族自治区,2020,0.016,38.3991,3.18,2584.396027891509,21.88,-1.2826,2025.91,0.639,247.9,81.2,113.23,0.7375689718013784,451.65,2193.62,0.7916087211095013,0.705889409935967,300.67283843509585,293.45927238895473,1370.02,6107.32,2243.2425351872835,-14.046075159310021,2.3274887861193747,-0.8383238872397543,2025.91,2584.396027891509
650000,新疆维吾尔自治区,2011,0.043,94.1714,1.4,3633.560742480366,6.82,-0.4998,58.21,0.401,183.68,89.0,62.6,0.13807783832289502,373.96,2230.21,0.1683135834574225,0.10603811393688488,305.474992365805,281.37536948408507,1426.73,4475.41,3187.9313850574586,-155.76407940822128,-0.7755071433630292,0.5426183439316511,58.21,3633.560742480366
650000,新疆维吾尔自治区,2012,0.04,97.6744,0.96,3648.928752301869,6.69,-0.9441,143.18,0.421,192.7,522.2,44.7,0.13707367480087634,413.03,2265.96,0.17039246527878438,0.105879328859307,304.51663125474596,280.8458129540004,1517.36,4673.34,3246.842729182982,-32.03988048465271,-101.28999069371685,0.6797465573594519,143.18,3648.928752301869
650000,新疆维吾尔自治区,2013,0.038,115.6337,1.48,3622.912984267071,7.82,-0.258,110.03,0.456,203.22,134.6,42.22,0.14216083962589368,343.51,2226.04,0.17454665315642384,0.11138668484421098,305.444920288016,281.4008690617156,1726.95,4744.47,3639.921845854226,425.85209098462155,201.73864834281858,1.5947186702016773,110.03,3622.912984267071
650000,新疆维吾尔自治区,2014,0.036,117.1367,0.6,3544.1019324106437,6.38,-0.7834,107.12,0.462,237.0,576.3,39.73,0.13101299505273298,383.74,2418.54,0.16374637579734205,0.1041452355645661,304.5523796789365,280.29084276207425,1749.85,5074.23,3448.50351678974,299.2466167181806,48.870571395364095,1.1491533232963533,107.12,3544.1019324106437
650000,新疆维吾尔自治区,2015,0.034,119.8768,1.75,3515.6010140341896,7.81,0.659,154.62,0.481,248.09,224.0,37.25,0.13890354123491952,403.38,2406.79,0.17151765214591141,0.10777128173512102,304.8367942445646,281.1180138009003,1895.32,5175.47,3662.121507805088,577.6774625315738,446.2907269312723,1.6463929279734324,154.62,3515.6010140341896
650000,新疆维吾尔自治区,2016,0.032,120.7765,0.7,3567.9087691230325,7.63,1.17,181.87,0.431,250.21,19.5,34.77,0.1471042682024268,387.09,2508.2,0.1782798404927479,0.11190985404031745,304.40770846502903,281.4188946721887,1552.33,5921.27,2621.616646428891,-398.0145440465785,-321.01391524093106,-0.775595142769664,181.87,3567.9087691230325
650000,新疆维吾尔自治区,2017,0.03,120.0555,0.7,3544.30665359431,7.96,-0.2484,119.16,0.448,250.74,17.1,32.28,0.14716524371988646,314.08,2386.87,0.18461545393268514,0.11402666795722433,304.7850242397097,281.43372588606377,1484.73,5886.96,2522.065718129561,-432.75261754786334,-161.7775969282925,-1.0073203078529667,119.16,3544.30665359431
650000,新疆维吾尔自治区,2018,0.028,118.3869,0.75,3494.134254065417,6.83,-0.3322,105.41,0.45,254.99,10.0,29.8,0.14290269358954705,386.9,2484.71,0.17497290817922928,0.11061995966320042,304.71189047885736,280.74279447541227,1504.23,6068.89,2478.591637020938,-411.4138438584414,-41.70198874896005,-1.1085151313853996,105.41,3494.134254065417
650000,新疆维吾尔自治区,2019,0.026,70.1739,0.23,3554.1008662301365,7.93,-1.317,132.53,0.452,257.76,5.0,27.32,0.14486764462279428,373.86,2014.62,0.1763371370856321,0.11173499774912977,304.7255960103957,281.34295060338263,1527.07,6169.99,2474.995907610871,-350.1967184704631,0.3258292324821923,-1.1168849276834036,132.53,3554.1008662301365
650000,新疆维吾尔自治区,2020,0.024,69.2325,0.31,3622.1974831117886,7.8,-1.7929,111.93,0.466,248.2,249.4,24.83,0.14177193732432417,421.81,2214.52,0.1686115254351747,0.1122922286087892,305.294184279058,280.9553798442998,1583.4,6280.01,2521.33356475547,-239.04620652781932,-12.144099650352928,-1.0090245447131936,111.93,3622.1974831117886
320000,江苏省,2011,0.029,81.5621,3.87,3023.102083180661,15.75,-0.6574,1043.67,0.547,337.21,481.6,290.4,0.5495933337379658,463.82,2359.83,0.6857208103709204,0.451776826866842,299.7812356616031,290.1535499516625,3357.1,7508.44,4471.101853380996,2.74153372483579,-0.016623252095996577,-1.538108811210713,1043.67,3023.102083180661
320000,江苏省,2012,0.027,83.9504,2.07,3057.546247673933,15.73,-0.5209,840.27,0.557,330.95,366.7,157.0,0.5542630683107047,529.62,2431.28,0.6442683979653073,0.45681144237257776,300.24474555907904,290.9403387989633,3431.55,7569.22,4533.558279452836,14.135122766316272,20.703273027605974,-1.2217268897629638,840.27,3057.546247673933
320000,江苏省,2013,0.025,80.8646,0.15,3212.31689771003,16.28,-1.0945,767.33,0.58,326.83,223.1,145.63,0.5579285133852757,504.77,2511.86,0.6665765909529632,0.46256108701650844,300.3327387988502,291.1978528031642,3440.82,7597.93,4528.628192152336,-41.85780156452984,-26.840271589918302,-1.2467009491374677,767.33,3212.31689771003
320000,江苏省,2014,0.023,83.1132,0.03,3005.161780859131,15.82,0.3463,1048.43,0.611,323.6,473.9,134.27,0.5644979939333566,471.5,2328.03,0.6814532752742471,0.4793229335929993,300.3373727250255,290.65664741690483,3523.04,7615.79,4625.967890396138,4.4190596489115705,25.496358598783445,-0.7536128443507117,1048.43,3005.161780859131
320000,江苏省,2015,0.021,84.4371,2.6,2970.9035618018816,15.83,1.277,1415.28,0.627,319.99,304.1,122.9,0.5615758864844571,459.3,2449.23,0.6658911717426874,0.4710175619397459,299.83516747807823,290.38207333139474,3594.71,7693.7,4672.277317805478,-0.3343499720940599,21.56671089993506,-0.5190258443187346,1415.28,2970.9035618018816
320000,江苏省,2016,0.02,86.6069,1.21,2965.922053521335,16.37,1.0483,1551.85,0.642,312.52,134.3,111.53,0.5612764986502533,551.38,2592.82,0.6585696536858745,0.4699959578482455,299.91990763823514,291.691439662702,3542.44,7639.9,4636.762261286142,-86.9122435217896,-74.56653742976596,-0.6989324212494751,1551.85,2965.922053521335
320000,江苏省,2017,0.018,88.2692,0.01,3145.6934901075942,16.43,-0.0282,1027.12,0.661,303.85,37.3,100.17,0.5625554548719259,460.0,2136.86,0.6779292853723196,0.47093501315962755,300.9208014289943,291.7729028024482,3610.8,7556.4,4778.465936160076,3.7285943217984823,-6.065838647386045,0.018887725571824256,1027.12,3145.6934901075942
320000,江苏省,2018,0.017,89.2935,0.11,3132.3433338690425,16.19,0.257,1175.06,0.667,292.45,5.8,88.8,0.551879807401878,536.76,2464.18,0.6620291128541241,0.4637405051930657,300.716683991092,291.35918242214615,3660.28,7520.23,4867.24475182275,41.44457295411212,5.162041239955215,0.46860946038425133,1175.06,3132.3433338690425
320000,江苏省,2019,0.016,103.7612,0.89,3076.279461159406,16.64,-0.829,758.75,0.687,286.21,27.5,77.43,0.5501484816356917,568.89,2416.31,0.6596699081782129,0.46996234689051186,301.0187165539266,290.9945021026134,3706.2,7442.63,4979.691318794566,102.8283028955675,51.05250731060096,1.0382235602660566,758.75,3076.279461159406
320000,江苏省,2020,0.015,104.2371,1.65,3019.263718961707,16.4,1.5334,1387.38,0.697,280.8,49.2,66.07,0.5556132989572297,484.73,2350.85,0.6578576450365278,0.48899573378857714,300.67403471839594,291.07637652614113,3729.06,7478.4,4986.440949935815,58.51509700647148,13.181791818442434,1.0724147781092903,1387.38,3019.263718961707
360000,江西省,2011,0.037,60.5404,8.07,2804.0084763484783,17.95,-1.7718,1101.18,0.757,140.77,518.4,447.4,0.6747996606639327,427.96,2251.68,0.7289142685044596,0.6113310392340977,300.5445675757792,292.77196008303144,2098.52,5546.41,3783.5645038862976,-106.5677819508146,0.05095486213849654,-1.3507776663453726,1101.18,2804.0084763484783
360000,江西省,2012,0.034,61.8172,6.12,2668.192458673965,17.71,2.0547,2202.99,0.822,141.26,547.25,342.7,0.6873157443664516,461.98,2723.18,0.741558069514257,0.6149263629718924,300.3530492202422,292.3648692005127,2140.64,5596.83,3824.73650262738,-61.987114834510066,-4.816809624293455,-0.7049701065835372,2202.99,2668.192458673965
360000,江西省,2013,0.032,64.6872,5.18,2956.205157569684,18.66,-1.4225,1349.19,0.357,141.58,576.1,328.52,0.6898819033555982,467.5,2234.66,0.733290086655901,0.625584503528593,301.0049978911284,292.65406300123675,2182.37,5636.98,3871.5234043761025,-11.791544710565631,-0.5012292905034883,0.028910583474132966,1349.19,2956.205157569684
360000,江西省,2014,0.03,64.8807,6.72,2833.716599936341,18.52,0.0452,1754.65,0.374,142.9,405.7,314.33,0.6919445525140124,450.69,2750.44,0.7431926759167042,0.6307769253385452,300.9041651330494,292.88630487007737,2220.39,5667.34,3917.8697590051065,37.96347829365959,10.92433758181096,0.7558810270282373,1754.65,2833.716599936341
360000,江西省,2015,0.028,65.7267,7.02,2573.331928000743,18.3,1.2601,2263.17,0.397,143.58,235.3,300.15,0.7033451168822316,467.32,2545.39,0.7513777174605486,0.6398442197380774,300.07021353504933,292.22963686126576,2235.61,5688.41,3930.1140388966337,53.616426560408854,-0.8273172743488431,0.9479399204406145,2263.17,2573.331928000743
360000,江西省,2016,0.026,66.0237,7.35,2714.5715210895432,18.71,1.0148,2176.4,0.388,141.97,35.3,285.97,0.7009881218936487,447.38,2756.73,0.7415185415908263,0.6435967389555945,300.28882110134066,293.38951875655994,2234.4,5668.88,3941.5193124567813,68.43036849577857,-0.7286235909077732,1.1268384949940409,2176.4,2714.5715210895432
360000,江西省,2017,0.024,66.1076,6.87,2782.1967169682785,18.77,-0.2205,1673.35,0.41,134.97,41.2,271.78,0.7043656366863094,510.29,2231.53,0.7471348868726835,0.6513941613463755,300.6665667298488,292.97914123822386,2221.73,5638.46,3940.3134898536123,70.63321426783159,0.1682219736649131,1.1079244423206343,1673.35,2782.1967169682785
360000,江西省,2018,0.022,65.8677,2.34,2868.618941385741,18.95,-0.6749,1651.23,0.429,123.2,309.7,257.6,0.7025941046004428,510.8,2562.91,0.7422181784288585,0.6488340568994693,300.51177060430535,292.76004059135323,2190.7,5555.81,3943.0794069631606,76.80779975260202,18.5059029480567,1.1513095155169608,1651.23,2868.618941385741
360000,江西省,2019,0.02,74.7207,12.15,2777.5048668057248,18.91,-0.1899,2131.41,0.447,115.57,492.6,243.42,0.6918268572068446,446.74,2203.23,0.7346928671150584,0.6407046867459086,301.20475742155884,293.2555241965624,2157.45,5521.18,3907.5885951916075,44.725656356270974,9.730737247326033,0.5946147898542266,2131.41,2777.5048668057248
